ZONE I=361 J=100 K=1
1.903268e+00 -2.254276e-02 -4.882918e-01 -2.451235e+06
1.903507e+00 -2.092870e-02 -4.882918e-01 -2.451100e+06
1.903734e+00 -1.931701e-02 -4.882918e-01 -2.450958e+06
1.903937e+00 -1.770460e-02 -4.882918e-01 -2.450841e+06
1.904120e+00 -1.609267e-02 -4.882918e-01 -2.450737e+06
1.904287e+00 -1.448150e-02 -4.882918e-01 -2.450642e+06
1.904436e+00 -1.287101e-02 -4.882918e-01 -2.450556e+06
1.904566e+00 -1.126081e-02 -4.882918e-01 -2.450483e+06
1.904681e+00 -9.651354e-03 -4.882918e-01 -2.450416e+06
1.904773e+00 -8.041805e-03 -4.882918e-01 -2.450371e+06
1.904851e+00 -6.433038e-03 -4.882918e-01 -2.450326e+06
1.904913e+00 -4.824615e-03 -4.882918e-01 -2.450288e+06
1.904959e+00 -3.216365e-03 -4.882918e-01 -2.450259e+06
1.904987e+00 -1.608184e-03 -4.882918e-01 -2.450239e+06
1.904992e+00 -5.231800e-09 -4.882918e-01 -2.450242e+06
1.895305e+00 -5.231800e-09 -4.914535e-01 -2.471907e+06
1.895292e+00 1.438956e-03 -4.914535e-01 -2.471921e+06
1.895273e+00 2.878107e-03 -4.914535e-01 -2.471927e+06
1.895230e+00 4.317136e-03 -4.914535e-01 -2.471958e+06
1.895178e+00 5.756616e-03 -4.914535e-01 -2.471986e+06
1.895108e+00 7.196258e-03 -4.914535e-01 -2.472026e+06
1.895019e+00 8.635874e-03 -4.914535e-01 -2.472083e+06
1.894923e+00 1.007678e-02 -4.914535e-01 -2.472132e+06
1.894798e+00 1.151641e-02 -4.914535e-01 -2.472218e+06
1.894669e+00 1.295809e-02 -4.914535e-01 -2.472289e+06
1.894517e+00 1.439926e-02 -4.914535e-01 -2.472383e+06
1.894354e+00 1.584196e-02 -4.914535e-01 -2.472475e+06
1.894180e+00 1.728630e-02 -4.914535e-01 -2.472568e+06
1.893976e+00 1.872848e-02 -4.914535e-01 -2.472698e+06
1.893768e+00 2.017411e-02 -4.914535e-01 -2.472813e+06
1.893534e+00 2.161811e-02 -4.914535e-01 -2.472957e+06
1.893293e+00 2.306539e-02 -4.914535e-01 -2.473092e+06
1.893022e+00 2.450963e-02 -4.914535e-01 -2.473264e+06
1.892750e+00 2.595980e-02 -4.914535e-01 -2.473410e+06
1.892449e+00 2.740662e-02 -4.914535e-01 -2.473595e+06
1.892133e+00 2.885514e-02 -4.914535e-01 -2.473783e+06
1.891803e+00 3.030558e-02 -4.914535e-01 -2.473975e+06
1.891450e+00 3.175474e-02 -4.914535e-01 -2.474188e+06
1.891084e+00 3.320664e-02 -4.914535e-01 -2.474402e+06
1.890701e+00 3.465969e-02 -4.914535e-01 -2.474623e+06
1.890291e+00 3.610942e-02 -4.914535e-01 -2.474875e+06
1.889867e+00 3.756143e-02 -4.914535e-01 -2.475129e+06
1.889425e+00 3.901484e-02 -4.914535e-01 -2.475389e+06
1.888967e+00 4.046973e-02 -4.914535e-01 -2.475657e+06
1.888482e+00 4.192094e-02 -4.914535e-01 -2.475952e+06
1.887984e+00 4.337604e-02 -4.914535e-01 -2.476243e+06
1.887464e+00 4.483021e-02 -4.914535e-01 -2.476550e+06
1.886927e+00 4.628565e-02 -4.914535e-01 -2.476863e+06
1.886357e+00 4.773346e-02 -4.914535e-01 -2.477215e+06
1.885779e+00 4.918812e-02 -4.914535e-01 -2.477552e+06
1.885169e+00 5.063491e-02 -4.914535e-01 -2.477924e+06
1.884548e+00 5.208815e-02 -4.914535e-01 -2.478284e+06
1.883890e+00 5.352952e-02 -4.914535e-01 -2.478689e+06
1.883218e+00 5.497416e-02 -4.914535e-01 -2.479091e+06
1.882522e+00 5.641577e-02 -4.914535e-01 -2.479509e+06
1.881806e+00 5.785692e-02 -4.914535e-01 -2.479935e+06
1.881061e+00 5.929086e-02 -4.914535e-01 -2.480386e+06
1.880295e+00 6.072418e-02 -4.914535e-01 -2.480844e+06
1.879501e+00 6.214937e-02 -4.914535e-01 -2.481327e+06
1.878687e+00 6.357351e-02 -4.914535e-01 -2.481817e+06
1.877847e+00 6.499232e-02 -4.914535e-01 -2.482323e+06
1.876978e+00 6.640156e-02 -4.914535e-01 -2.482854e+06
1.876087e+00 6.780870e-02 -4.914535e-01 -2.483392e+06
1.875171e+00 6.920916e-02 -4.914535e-01 -2.483945e+06
1.874225e+00 7.059907e-02 -4.914535e-01 -2.484523e+06
1.873257e+00 7.198540e-02 -4.914535e-01 -2.485106e+06
1.872256e+00 7.335530e-02 -4.914535e-01 -2.485724e+06
1.871233e+00 7.472169e-02 -4.914535e-01 -2.486346e+06
1.870181e+00 7.607458e-02 -4.914535e-01 -2.486991e+06
1.869102e+00 7.741811e-02 -4.914535e-01 -2.487651e+06
1.867994e+00 7.874706e-02 -4.914535e-01 -2.488333e+06
1.866860e+00 8.006604e-02 -4.914535e-01 -2.489028e+06
1.865693e+00 8.136400e-02 -4.914535e-01 -2.489754e+06
1.864500e+00 8.265088e-02 -4.914535e-01 -2.490491e+06
1.863282e+00 8.392538e-02 -4.914535e-01 -2.491240e+06
1.862032e+00 8.517819e-02 -4.914535e-01 -2.492016e+06
1.860750e+00 8.640647e-02 -4.914535e-01 -2.492822e+06
1.859447e+00 8.762706e-02 -4.914535e-01 -2.493627e+06
1.858112e+00 8.882224e-02 -4.914535e-01 -2.494458e+06
1.856744e+00 8.998691e-02 -4.914535e-01 -2.495324e+06
1.855352e+00 9.113573e-02 -4.914535e-01 -2.496196e+06
1.853930e+00 9.225814e-02 -4.914535e-01 -2.497090e+06
1.852480e+00 9.335287e-02 -4.914535e-01 -2.498005e+06
1.851003e+00 9.441994e-02 -4.914535e-01 -2.498940e+06
1.849497e+00 9.545615e-02 -4.914535e-01 -2.499896e+06
1.847966e+00 9.646803e-02 -4.914535e-01 -2.500862e+06
1.846405e+00 9.743717e-02 -4.914535e-01 -2.501861e+06
1.844818e+00 9.837507e-02 -4.914535e-01 -2.502876e+06
1.843208e+00 9.928111e-02 -4.914535e-01 -2.503905e+06
1.841572e+00 1.001486e-01 -4.914535e-01 -2.504954e+06
1.839909e+00 1.009708e-01 -4.914535e-01 -2.506032e+06
1.838227e+00 1.017654e-01 -4.914535e-01 -2.507111e+06
1.836520e+00 1.025073e-01 -4.914535e-01 -2.508223e+06
1.834793e+00 1.032142e-01 -4.914535e-01 -2.509342e+06
1.833045e+00 1.038734e-01 -4.914535e-01 -2.510484e+06
1.831279e+00 1.044905e-01 -4.914535e-01 -2.511637e+06
1.829494e+00 1.050587e-01 -4.914535e-01 -2.512809e+06
1.827692e+00 1.055775e-01 -4.914535e-01 -2.513999e+06
1.825877e+00 1.060591e-01 -4.914535e-01 -2.515187e+06
1.824046e+00 1.064843e-01 -4.914535e-01 -2.516397e+06
1.822203e+00 1.068526e-01 -4.914535e-01 -2.517625e+06
1.820349e+00 1.071762e-01 -4.914535e-01 -2.518854e+06
1.818485e+00 1.074424e-01 -4.914535e-01 -2.520100e+06
1.816614e+00 1.076508e-01 -4.914535e-01 -2.521360e+06
1.814736e+00 1.078076e-01 -4.914535e-01 -2.522624e+06
1.812854e+00 1.079127e-01 -4.914535e-01 -2.523892e+06
1.810970e+00 1.079658e-01 -4.914535e-01 -2.525163e+06
1.809084e+00 1.079608e-01 -4.914535e-01 -2.526442e+06
1.807199e+00 1.079038e-01 -4.914535e-01 -2.527721e+06
1.805318e+00 1.077824e-01 -4.914535e-01 -2.529013e+06
1.803439e+00 1.076155e-01 -4.914535e-01 -2.530295e+06
1.801567e+00 1.073908e-01 -4.914535e-01 -2.531581e+06
1.799703e+00 1.071083e-01 -4.914535e-01 -2.532870e+06
1.797848e+00 1.067747e-01 -4.914535e-01 -2.534151e+06
1.796005e+00 1.063840e-01 -4.914535e-01 -2.535431e+06
1.794174e+00 1.059429e-01 -4.914535e-01 -2.536702e+06
1.792358e+00 1.054454e-01 -4.914535e-01 -2.537970e+06
1.790559e+00 1.048921e-01 -4.914535e-01 -2.539235e+06
1.788777e+00 1.042896e-01 -4.914535e-01 -2.540488e+06
1.787014e+00 1.036386e-01 -4.914535e-01 -2.541731e+06
1.785272e+00 1.029395e-01 -4.914535e-01 -2.542963e+06
1.783551e+00 1.021930e-01 -4.914535e-01 -2.544182e+06
1.781852e+00 1.014057e-01 -4.914535e-01 -2.545384e+06
1.780178e+00 1.005663e-01 -4.914535e-01 -2.546580e+06
1.778527e+00 9.969341e-02 -4.914535e-01 -2.547752e+06
1.776905e+00 9.876984e-02 -4.914535e-01 -2.548918e+06
1.775309e+00 9.780830e-02 -4.914535e-01 -2.550066e+06
1.773741e+00 9.680951e-02 -4.914535e-01 -2.551196e+06
1.772201e+00 9.577421e-02 -4.914535e-01 -2.552308e+06
1.770690e+00 9.470317e-02 -4.914535e-01 -2.553401e+06
1.769209e+00 9.359721e-02 -4.914535e-01 -2.554476e+06
1.767760e+00 9.245715e-02 -4.914535e-01 -2.555531e+06
1.766343e+00 9.128385e-02 -4.914535e-01 -2.556570e+06
1.764953e+00 9.008935e-02 -4.914535e-01 -2.557581e+06
1.763597e+00 8.886319e-02 -4.914535e-01 -2.558576e+06
1.762272e+00 8.761177e-02 -4.914535e-01 -2.559549e+06
1.760981e+00 8.633161e-02 -4.914535e-01 -2.560507e+06
1.759718e+00 8.503640e-02 -4.914535e-01 -2.561436e+06
1.758487e+00 8.371822e-02 -4.914535e-01 -2.562347e+06
1.757287e+00 8.238170e-02 -4.914535e-01 -2.563235e+06
1.756116e+00 8.103092e-02 -4.914535e-01 -2.564098e+06
1.754983e+00 7.965310e-02 -4.914535e-01 -2.564951e+06
1.753877e+00 7.826615e-02 -4.914535e-01 -2.565776e+06
1.752797e+00 7.686958e-02 -4.914535e-01 -2.566576e+06
1.751748e+00 7.545959e-02 -4.914535e-01 -2.567356e+06
1.750735e+00 7.403115e-02 -4.914535e-01 -2.568121e+06
1.749748e+00 7.259523e-02 -4.914535e-01 -2.568863e+06
1.748792e+00 7.114805e-02 -4.914535e-01 -2.569586e+06
1.747860e+00 6.969843e-02 -4.914535e-01 -2.570282e+06
1.746962e+00 6.823396e-02 -4.914535e-01 -2.570966e+06
1.746083e+00 6.677154e-02 -4.914535e-01 -2.571620e+06
1.745238e+00 6.529595e-02 -4.914535e-01 -2.572262e+06
1.744421e+00 6.381494e-02 -4.914535e-01 -2.572884e+06
1.743630e+00 6.232998e-02 -4.914535e-01 -2.573486e+06
1.742861e+00 6.084455e-02 -4.914535e-01 -2.574064e+06
1.742121e+00 5.935199e-02 -4.914535e-01 -2.574627e+06
1.741409e+00 5.785561e-02 -4.914535e-01 -2.575172e+06
1.740717e+00 5.636030e-02 -4.914535e-01 -2.575695e+06
1.740054e+00 5.485891e-02 -4.914535e-01 -2.576205e+06
1.739413e+00 5.335834e-02 -4.914535e-01 -2.576694e+06
1.738792e+00 5.185923e-02 -4.914535e-01 -2.577163e+06
1.738200e+00 5.035530e-02 -4.914535e-01 -2.577619e+06
1.737627e+00 4.885293e-02 -4.914535e-01 -2.578056e+06
1.737084e+00 4.734677e-02 -4.914535e-01 -2.578482e+06
1.736550e+00 4.584808e-02 -4.914535e-01 -2.578882e+06
1.736050e+00 4.434314e-02 -4.914535e-01 -2.579276e+06
1.735563e+00 4.284351e-02 -4.914535e-01 -2.579648e+06
1.735094e+00 4.134577e-02 -4.914535e-01 -2.580004e+06
1.734653e+00 3.984572e-02 -4.914535e-01 -2.580350e+06
1.734230e+00 3.834785e-02 -4.914535e-01 -2.580681e+06
1.733818e+00 3.685504e-02 -4.914535e-01 -2.580992e+06
1.733430e+00 3.536210e-02 -4.914535e-01 -2.581291e+06
1.733062e+00 3.386968e-02 -4.914535e-01 -2.581579e+06
1.732713e+00 3.237936e-02 -4.914535e-01 -2.581852e+06
1.732379e+00 3.089166e-02 -4.914535e-01 -2.582111e+06
1.732061e+00 2.940653e-02 -4.914535e-01 -2.582354e+06
1.731759e+00 2.792352e-02 -4.914535e-01 -2.582584e+06
1.731472e+00 2.644287e-02 -4.914535e-01 -2.582799e+06
1.731211e+00 2.496101e-02 -4.914535e-01 -2.583009e+06
1.730964e+00 2.348161e-02 -4.914535e-01 -2.583205e+06
1.730728e+00 2.200564e-02 -4.914535e-01 -2.583383e+06
1.730506e+00 2.053165e-02 -4.914535e-01 -2.583548e+06
1.730305e+00 1.905807e-02 -4.914535e-01 -2.583704e+06
1.730123e+00 1.758502e-02 -4.914535e-01 -2.583852e+06
1.729956e+00 1.611390e-02 -4.914535e-01 -2.583986e+06
1.729797e+00 1.464519e-02 -4.914535e-01 -2.584104e+06
1.729663e+00 1.317623e-02 -4.914535e-01 -2.584217e+06
1.729531e+00 1.171028e-02 -4.914535e-01 -2.584309e+06
1.729426e+00 1.024372e-02 -4.914535e-01 -2.584398e+06
1.729328e+00 8.778948e-03 -4.914535e-01 -2.584470e+06
1.729248e+00 7.314646e-03 -4.914535e-01 -2.584532e+06
1.729187e+00 5.850555e-03 -4.914535e-01 -2.584587e+06
1.729136e+00 4.387475e-03 -4.914535e-01 -2.584626e+06
1.729097e+00 2.924883e-03 -4.914535e-01 -2.584652e+06
1.729072e+00 1.462420e-03 -4.914535e-01 -2.584667e+06
1.729070e+00 -5.231800e-09 -4.914535e-01 -2.584677e+06
1.729072e+00 -1.462430e-03 -4.914535e-01 -2.584667e+06
1.729097e+00 -2.924894e-03 -4.914535e-01 -2.584652e+06
1.729136e+00 -4.387486e-03 -4.914535e-01 -2.584626e+06
1.729187e+00 -5.850565e-03 -4.914535e-01 -2.584587e+06
1.729248e+00 -7.314656e-03 -4.914535e-01 -2.584532e+06
1.729328e+00 -8.778958e-03 -4.914535e-01 -2.584470e+06
1.729426e+00 -1.024373e-02 -4.914535e-01 -2.584398e+06
1.729531e+00 -1.171029e-02 -4.914535e-01 -2.584309e+06
1.729663e+00 -1.317624e-02 -4.914535e-01 -2.584217e+06
1.729797e+00 -1.464520e-02 -4.914535e-01 -2.584104e+06
1.729956e+00 -1.611391e-02 -4.914535e-01 -2.583986e+06
1.730123e+00 -1.758503e-02 -4.914535e-01 -2.583852e+06
1.730305e+00 -1.905808e-02 -4.914535e-01 -2.583704e+06
1.730506e+00 -2.053166e-02 -4.914535e-01 -2.583548e+06
1.730728e+00 -2.200565e-02 -4.914535e-01 -2.583383e+06
1.730964e+00 -2.348162e-02 -4.914535e-01 -2.583205e+06
1.731211e+00 -2.496102e-02 -4.914535e-01 -2.583009e+06
1.731472e+00 -2.644288e-02 -4.914535e-01 -2.582799e+06
1.731759e+00 -2.792353e-02 -4.914535e-01 -2.582584e+06
1.732061e+00 -2.940654e-02 -4.914535e-01 -2.582354e+06
1.732379e+00 -3.089167e-02 -4.914535e-01 -2.582111e+06
1.732713e+00 -3.237937e-02 -4.914535e-01 -2.581852e+06
1.733062e+00 -3.386969e-02 -4.914535e-01 -2.581579e+06
1.733430e+00 -3.536211e-02 -4.914535e-01 -2.581291e+06
1.733818e+00 -3.685505e-02 -4.914535e-01 -2.580992e+06
1.734230e+00 -3.834786e-02 -4.914535e-01 -2.580681e+06
1.734653e+00 -3.984573e-02 -4.914535e-01 -2.580350e+06
1.735094e+00 -4.134578e-02 -4.914535e-01 -2.580004e+06
1.735563e+00 -4.284352e-02 -4.914535e-01 -2.579648e+06
1.736050e+00 -4.434315e-02 -4.914535e-01 -2.579276e+06
1.736550e+00 -4.584809e-02 -4.914535e-01 -2.578882e+06
1.737084e+00 -4.734678e-02 -4.914535e-01 -2.578482e+06
1.737627e+00 -4.885294e-02 -4.914535e-01 -2.578056e+06
1.738200e+00 -5.035531e-02 -4.914535e-01 -2.577619e+06
1.738792e+00 -5.185924e-02 -4.914535e-01 -2.577163e+06
1.739413e+00 -5.335835e-02 -4.914535e-01 -2.576694e+06
1.740054e+00 -5.485892e-02 -4.914535e-01 -2.576205e+06
1.740717e+00 -5.636031e-02 -4.914535e-01 -2.575695e+06
1.741409e+00 -5.785562e-02 -4.914535e-01 -2.575172e+06
1.742121e+00 -5.935200e-02 -4.914535e-01 -2.574627e+06
1.742861e+00 -6.084456e-02 -4.914535e-01 -2.574064e+06
1.743630e+00 -6.232999e-02 -4.914535e-01 -2.573486e+06
1.744421e+00 -6.381495e-02 -4.914535e-01 -2.572884e+06
1.745238e+00 -6.529596e-02 -4.914535e-01 -2.572262e+06
1.746083e+00 -6.677155e-02 -4.914535e-01 -2.571620e+06
1.746962e+00 -6.823397e-02 -4.914535e-01 -2.570966e+06
1.747860e+00 -6.969844e-02 -4.914535e-01 -2.570282e+06
1.748792e+00 -7.114806e-02 -4.914535e-01 -2.569586e+06
1.749748e+00 -7.259524e-02 -4.914535e-01 -2.568863e+06
1.750735e+00 -7.403116e-02 -4.914535e-01 -2.568121e+06
1.751748e+00 -7.545960e-02 -4.914535e-01 -2.567356e+06
1.752797e+00 -7.686959e-02 -4.914535e-01 -2.566576e+06
1.753877e+00 -7.826616e-02 -4.914535e-01 -2.565776e+06
1.754983e+00 -7.965311e-02 -4.914535e-01 -2.564951e+06
1.756116e+00 -8.103093e-02 -4.914535e-01 -2.564098e+06
1.757287e+00 -8.238171e-02 -4.914535e-01 -2.563235e+06
1.758487e+00 -8.371824e-02 -4.914535e-01 -2.562347e+06
1.759718e+00 -8.503641e-02 -4.914535e-01 -2.561436e+06
1.760981e+00 -8.633162e-02 -4.914535e-01 -2.560507e+06
1.762272e+00 -8.761178e-02 -4.914535e-01 -2.559549e+06
1.763597e+00 -8.886320e-02 -4.914535e-01 -2.558576e+06
1.764953e+00 -9.008936e-02 -4.914535e-01 -2.557581e+06
1.766343e+00 -9.128386e-02 -4.914535e-01 -2.556570e+06
1.767760e+00 -9.245716e-02 -4.914535e-01 -2.555531e+06
1.769209e+00 -9.359722e-02 -4.914535e-01 -2.554476e+06
1.770690e+00 -9.470319e-02 -4.914535e-01 -2.553401e+06
1.772201e+00 -9.577422e-02 -4.914535e-01 -2.552308e+06
1.773741e+00 -9.680952e-02 -4.914535e-01 -2.551196e+06
1.775309e+00 -9.780831e-02 -4.914535e-01 -2.550066e+06
1.776905e+00 -9.876985e-02 -4.914535e-01 -2.548918e+06
1.778527e+00 -9.969342e-02 -4.914535e-01 -2.547752e+06
1.780178e+00 -1.005663e-01 -4.914535e-01 -2.546580e+06
1.781852e+00 -1.014057e-01 -4.914535e-01 -2.545384e+06
1.783551e+00 -1.021930e-01 -4.914535e-01 -2.544182e+06
1.785272e+00 -1.029395e-01 -4.914535e-01 -2.542962e+06
1.787014e+00 -1.036386e-01 -4.914535e-01 -2.541731e+06
1.788777e+00 -1.042896e-01 -4.914535e-01 -2.540488e+06
1.790559e+00 -1.048921e-01 -4.914535e-01 -2.539235e+06
1.792358e+00 -1.054454e-01 -4.914535e-01 -2.537970e+06
1.794174e+00 -1.059429e-01 -4.914535e-01 -2.536702e+06
1.796005e+00 -1.063840e-01 -4.914535e-01 -2.535431e+06
1.797848e+00 -1.067747e-01 -4.914535e-01 -2.534151e+06
1.799703e+00 -1.071083e-01 -4.914535e-01 -2.532870e+06
1.801567e+00 -1.073908e-01 -4.914535e-01 -2.531581e+06
1.803439e+00 -1.076155e-01 -4.914535e-01 -2.530295e+06
1.805318e+00 -1.077824e-01 -4.914535e-01 -2.529013e+06
1.807199e+00 -1.079038e-01 -4.914535e-01 -2.527721e+06
1.809084e+00 -1.079608e-01 -4.914535e-01 -2.526442e+06
1.810970e+00 -1.079659e-01 -4.914535e-01 -2.525163e+06
1.812854e+00 -1.079127e-01 -4.914535e-01 -2.523892e+06
1.814736e+00 -1.078076e-01 -4.914535e-01 -2.522624e+06
1.816614e+00 -1.076508e-01 -4.914535e-01 -2.521360e+06
1.818485e+00 -1.074424e-01 -4.914535e-01 -2.520100e+06
1.820349e+00 -1.071762e-01 -4.914535e-01 -2.518854e+06
1.822203e+00 -1.068526e-01 -4.914535e-01 -2.517625e+06
1.824046e+00 -1.064843e-01 -4.914535e-01 -2.516397e+06
1.825877e+00 -1.060592e-01 -4.914535e-01 -2.515187e+06
1.827692e+00 -1.055775e-01 -4.914535e-01 -2.513999e+06
1.829494e+00 -1.050587e-01 -4.914535e-01 -2.512809e+06
1.831279e+00 -1.044905e-01 -4.914535e-01 -2.511637e+06
1.833045e+00 -1.038734e-01 -4.914535e-01 -2.510484e+06
1.834793e+00 -1.032142e-01 -4.914535e-01 -2.509342e+06
1.836520e+00 -1.025073e-01 -4.914535e-01 -2.508223e+06
1.838227e+00 -1.017654e-01 -4.914535e-01 -2.507111e+06
1.839909e+00 -1.009708e-01 -4.914535e-01 -2.506032e+06
1.841572e+00 -1.001486e-01 -4.914535e-01 -2.504954e+06
1.843208e+00 -9.928112e-02 -4.914535e-01 -2.503905e+06
1.844818e+00 -9.837508e-02 -4.914535e-01 -2.502876e+06
1.846405e+00 -9.743718e-02 -4.914535e-01 -2.501861e+06
1.847966e+00 -9.646804e-02 -4.914535e-01 -2.500862e+06
1.849497e+00 -9.545616e-02 -4.914535e-01 -2.499896e+06
1.851003e+00 -9.441995e-02 -4.914535e-01 -2.498940e+06
1.852480e+00 -9.335288e-02 -4.914535e-01 -2.498005e+06
1.853930e+00 -9.225815e-02 -4.914535e-01 -2.497090e+06
1.855352e+00 -9.113574e-02 -4.914535e-01 -2.496196e+06
1.856744e+00 -8.998692e-02 -4.914535e-01 -2.495324e+06
1.858112e+00 -8.882225e-02 -4.914535e-01 -2.494458e+06
1.859447e+00 -8.762708e-02 -4.914535e-01 -2.493627e+06
1.860750e+00 -8.640648e-02 -4.914535e-01 -2.492822e+06
1.862032e+00 -8.517820e-02 -4.914535e-01 -2.492016e+06
1.863282e+00 -8.392539e-02 -4.914535e-01 -2.491240e+06
1.864500e+00 -8.265090e-02 -4.914535e-01 -2.490491e+06
1.865693e+00 -8.136401e-02 -4.914535e-01 -2.489754e+06
1.866860e+00 -8.006605e-02 -4.914535e-01 -2.489028e+06
1.867994e+00 -7.874707e-02 -4.914535e-01 -2.488333e+06
1.869102e+00 -7.741813e-02 -4.914535e-01 -2.487651e+06
1.870181e+00 -7.607459e-02 -4.914535e-01 -2.486991e+06
1.871233e+00 -7.472170e-02 -4.914535e-01 -2.486346e+06
1.872256e+00 -7.335531e-02 -4.914535e-01 -2.485724e+06
1.873257e+00 -7.198541e-02 -4.914535e-01 -2.485106e+06
1.874225e+00 -7.059908e-02 -4.914535e-01 -2.484523e+06
1.875171e+00 -6.920917e-02 -4.914535e-01 -2.483945e+06
1.876087e+00 -6.780871e-02 -4.914535e-01 -2.483392e+06
1.876978e+00 -6.640157e-02 -4.914535e-01 -2.482854e+06
1.877847e+00 -6.499233e-02 -4.914535e-01 -2.482323e+06
1.878687e+00 -6.357352e-02 -4.914535e-01 -2.481817e+06
1.879501e+00 -6.214938e-02 -4.914535e-01 -2.481327e+06
1.880295e+00 -6.072419e-02 -4.914535e-01 -2.480844e+06
1.881061e+00 -5.929087e-02 -4.914535e-01 -2.480386e+06
1.881806e+00 -5.785693e-02 -4.914535e-01 -2.479935e+06
1.882522e+00 -5.641578e-02 -4.914535e-01 -2.479509e+06
1.883218e+00 -5.497417e-02 -4.914535e-01 -2.479091e+06
1.883890e+00 -5.352953e-02 -4.914535e-01 -2.478689e+06
1.884548e+00 -5.208816e-02 -4.914535e-01 -2.478284e+06
1.885169e+00 -5.063492e-02 -4.914535e-01 -2.477924e+06
1.885779e+00 -4.918813e-02 -4.914535e-01 -2.477552e+06
1.886357e+00 -4.773347e-02 -4.914535e-01 -2.477215e+06
1.886927e+00 -4.628566e-02 -4.914535e-01 -2.476863e+06
1.887464e+00 -4.483022e-02 -4.914535e-01 -2.476550e+06
1.887984e+00 -4.337605e-02 -4.914535e-01 -2.476243e+06
1.888482e+00 -4.192095e-02 -4.914535e-01 -2.475952e+06
1.888967e+00 -4.046974e-02 -4.914535e-01 -2.475657e+06
1.889425e+00 -3.901486e-02 -4.914535e-01 -2.475389e+06
1.889867e+00 -3.756144e-02 -4.914535e-01 -2.475129e+06
1.890291e+00 -3.610943e-02 -4.914535e-01 -2.474875e+06
1.890701e+00 -3.465970e-02 -4.914535e-01 -2.474623e+06
1.891084e+00 -3.320665e-02 -4.914535e-01 -2.474402e+06
1.891450e+00 -3.175475e-02 -4.914535e-01 -2.474188e+06
1.891803e+00 -3.030559e-02 -4.914535e-01 -2.473975e+06
1.892133e+00 -2.885515e-02 -4.914535e-01 -2.473783e+06
1.892449e+00 -2.740663e-02 -4.914535e-01 -2.473595e+06
1.892750e+00 -2.595981e-02 -4.914535e-01 -2.473410e+06
1.893022e+00 -2.450964e-02 -4.914535e-01 -2.473264e+06
1.893293e+00 -2.306540e-02 -4.914535e-01 -2.473092e+06
1.893534e+00 -2.161812e-02 -4.914535e-01 -2.472957e+06
1.893768e+00 -2.017413e-02 -4.914535e-01 -2.472813e+06
1.893976e+00 -1.872849e-02 -4.914535e-01 -2.472698e+06
1.894180e+00 -1.728631e-02 -4.914535e-01 -2.472568e+06
1.894354e+00 -1.584197e-02 -4.914535e-01 -2.472475e+06
1.894517e+00 -1.439927e-02 -4.914535e-01 -2.472383e+06
1.894669e+00 -1.295810e-02 -4.914535e-01 -2.472289e+06
1.894798e+00 -1.151642e-02 -4.914535e-01 -2.472218e+06
1.894923e+00 -1.007679e-02 -4.914535e-01 -2.472132e+06
1.895019e+00 -8.635885e-03 -4.914535e-01 -2.472083e+06
1.895108e+00 -7.196268e-03 -4.914535e-01 -2.472026e+06
1.895178e+00 -5.756627e-03 -4.914535e-01 -2.471986e+06
1.895230e+00 -4.317147e-03 -4.914535e-01 -2.471958e+06
1.895273e+00 -2.878117e-03 -4.914535e-01 -2.471927e+06
1.895292e+00 -1.438966e-03 -4.914535e-01 -2.471921e+06
1.895305e+00 -5.231800e-09 -4.914535e-01 -2.471907e+06
1.884302e+00 -5.231800e-09 -4.946152e-01 -2.492679e+06
1.884292e+00 1.246936e-03 -4.946152e-01 -2.492690e+06
1.884272e+00 2.493938e-03 -4.946152e-01 -2.492702e+06
1.884242e+00 3.741286e-03 -4.946152e-01 -2.492715e+06
1.884192e+00 4.988376e-03 -4.946152e-01 -2.492750e+06
1.884131e+00 6.235931e-03 -4.946152e-01 -2.492786e+06
1.884056e+00 7.483570e-03 -4.946152e-01 -2.492833e+06
1.883971e+00 8.732009e-03 -4.946152e-01 -2.492882e+06
1.883870e+00 9.980643e-03 -4.946152e-01 -2.492942e+06
1.883754e+00 1.122941e-02 -4.946152e-01 -2.493014e+06
1.883628e+00 1.247936e-02 -4.946152e-01 -2.493086e+06
1.883481e+00 1.372834e-02 -4.946152e-01 -2.493182e+06
1.883329e+00 1.497990e-02 -4.946152e-01 -2.493268e+06
1.883162e+00 1.623178e-02 -4.946152e-01 -2.493366e+06
1.882979e+00 1.748391e-02 -4.946152e-01 -2.493476e+06
1.882773e+00 1.873457e-02 -4.946152e-01 -2.493608e+06
1.882563e+00 1.998860e-02 -4.946152e-01 -2.493731e+06
1.882337e+00 2.124285e-02 -4.946152e-01 -2.493867e+06
1.882094e+00 2.249724e-02 -4.946152e-01 -2.494015e+06
1.881834e+00 2.375166e-02 -4.946152e-01 -2.494175e+06
1.881564e+00 2.500819e-02 -4.946152e-01 -2.494337e+06
1.881282e+00 2.626704e-02 -4.946152e-01 -2.494500e+06
1.880972e+00 2.752129e-02 -4.946152e-01 -2.494698e+06
1.880662e+00 2.878259e-02 -4.946152e-01 -2.494876e+06
1.880329e+00 3.004142e-02 -4.946152e-01 -2.495078e+06
1.879972e+00 3.129735e-02 -4.946152e-01 -2.495302e+06
1.879609e+00 3.255828e-02 -4.946152e-01 -2.495519e+06
1.879228e+00 3.381892e-02 -4.946152e-01 -2.495749e+06
1.878829e+00 3.507912e-02 -4.946152e-01 -2.495991e+06
