ZONE I=129 J=129
1.039219e+00 -1.400000e+00 -1.813349e-01
1.039219e+00 -1.375000e+00 -1.773816e-01
1.039219e+00 -1.350000e+00 -1.737739e-01
1.039219e+00 -1.325000e+00 -1.704603e-01
1.039219e+00 -1.300000e+00 -1.673698e-01
1.039219e+00 -1.275000e+00 -1.644285e-01
1.039219e+00 -1.250000e+00 -1.615698e-01
1.039219e+00 -1.225000e+00 -1.587377e-01
1.039219e+00 -1.200000e+00 -1.558882e-01
1.039219e+00 -1.175000e+00 -1.529883e-01
1.039219e+00 -1.150000e+00 -1.500170e-01
1.039219e+00 -1.125000e+00 -1.469654e-01
1.039219e+00 -1.100000e+00 -1.438391e-01
1.039219e+00 -1.075000e+00 -1.406596e-01
1.039219e+00 -1.050000e+00 -1.374651e-01
1.039219e+00 -1.025000e+00 -1.343087e-01
1.039219e+00 -1.000000e+00 -1.312527e-01
1.039219e+00 -9.750000e-01 -1.283604e-01
1.039219e+00 -9.500000e-01 -1.256876e-01
1.039219e+00 -9.250000e-01 -1.232779e-01
1.039219e+00 -9.000000e-01 -1.211600e-01
1.039219e+00 -8.750000e-01 -1.193492e-01
1.039219e+00 -8.500000e-01 -1.178500e-01
1.039219e+00 -8.250000e-01 -1.166586e-01
1.039219e+00 -8.000000e-01 -1.157647e-01
1.039219e+00 -7.750000e-01 -1.151541e-01
1.039219e+00 -7.500000e-01 -1.148090e-01
1.039219e+00 -7.250000e-01 -1.147100e-01
1.039219e+00 -7.000000e-01 -1.148373e-01
1.039219e+00 -6.750000e-01 -1.151731e-01
1.039219e+00 -6.500000e-01 -1.157028e-01
1.039219e+00 -6.250000e-01 -1.164162e-01
1.039219e+00 -6.000000e-01 -1.173058e-01
1.039219e+00 -5.750000e-01 -1.183660e-01
1.039219e+00 -5.500000e-01 -1.195913e-01
1.039219e+00 -5.250000e-01 -1.209750e-01
1.039219e+00 -5.000000e-01 -1.225083e-01
1.039219e+00 -4.750000e-01 -1.241801e-01
1.039219e+00 -4.500000e-01 -1.259756e-01
1.039219e+00 -4.250000e-01 -1.278752e-01
1.039219e+00 -4.000000e-01 -1.298545e-01
1.039219e+00 -3.750000e-01 -1.318831e-01
1.039219e+00 -3.500000e-01 -1.339265e-01
1.039219e+00 -3.250000e-01 -1.359481e-01
1.039219e+00 -3.000000e-01 -1.379137e-01
1.039219e+00 -2.750000e-01 -1.397934e-01
1.039219e+00 -2.500000e-01 -1.415619e-01
1.039219e+00 -2.250000e-01 -1.432004e-01
1.039219e+00 -2.000000e-01 -1.446932e-01
1.039219e+00 -1.750000e-01 -1.460315e-01
1.039219e+00 -1.500000e-01 -1.472095e-01
1.039219e+00 -1.250000e-01 -1.482161e-01
1.039219e+00 -1.000000e-01 -1.490479e-01
1.039219e+00 -7.500000e-02 -1.497020e-01
1.039219e+00 -5.000000e-02 -1.501756e-01
1.039219e+00 -2.500000e-02 -1.504653e-01
1.039219e+00 0.000000e+00 -1.505680e-01
1.039219e+00 2.500000e-02 -1.504808e-01
1.039219e+00 5.000000e-02 -1.502017e-01
1.039219e+00 7.500000e-02 -1.497296e-01
1.039219e+00 1.000000e-01 -1.490641e-01
1.039219e+00 1.250000e-01 -1.482056e-01
1.039219e+00 1.500000e-01 -1.471549e-01
1.039219e+00 1.750000e-01 -1.459149e-01
1.039219e+00 2.000000e-01 -1.444964e-01
1.039219e+00 2.250000e-01 -1.429072e-01
1.039219e+00 2.500000e-01 -1.411604e-01
1.039219e+00 2.750000e-01 -1.392713e-01
1.039219e+00 3.000000e-01 -1.372608e-01
1.039219e+00 3.250000e-01 -1.351583e-01
1.039219e+00 3.500000e-01 -1.329985e-01
1.039219e+00 3.750000e-01 -1.308204e-01
1.039219e+00 4.000000e-01 -1.286630e-01
1.039219e+00 4.250000e-01 -1.265625e-01
1.039219e+00 4.500000e-01 -1.245497e-01
1.039219e+00 4.750000e-01 -1.226490e-01
1.039219e+00 5.000000e-01 -1.208795e-01
1.039219e+00 5.250000e-01 -1.192555e-01
1.039219e+00 5.500000e-01 -1.177877e-01
1.039219e+00 5.750000e-01 -1.164842e-01
1.039219e+00 6.000000e-01 -1.153515e-01
1.039219e+00 6.250000e-01 -1.143948e-01
1.039219e+00 6.500000e-01 -1.136198e-01
1.039219e+00 6.750000e-01 -1.130342e-01
1.039219e+00 7.000000e-01 -1.126491e-01
1.039219e+00 7.250000e-01 -1.124801e-01
1.039219e+00 7.500000e-01 -1.125456e-01
1.039219e+00 7.750000e-01 -1.128658e-01
1.039219e+00 8.000000e-01 -1.134604e-01
1.039219e+00 8.250000e-01 -1.143470e-01
1.039219e+00 8.500000e-01 -1.155401e-01
1.039219e+00 8.750000e-01 -1.170493e-01
1.039219e+00 9.000000e-01 -1.188785e-01
1.039219e+00 9.250000e-01 -1.210228e-01
1.039219e+00 9.500000e-01 -1.234667e-01
1.039219e+00 9.750000e-01 -1.261812e-01
1.039219e+00 1.000000e+00 -1.291241e-01
1.039219e+00 1.025000e+00 -1.322419e-01
1.039219e+00 1.050000e+00 -1.354762e-01
1.039219e+00 1.075000e+00 -1.387717e-01
1.039219e+00 1.100000e+00 -1.420839e-01
1.039219e+00 1.125000e+00 -1.453829e-01
1.039219e+00 1.150000e+00 -1.486554e-01
1.039219e+00 1.175000e+00 -1.519033e-01
1.039219e+00 1.200000e+00 -1.551423e-01
1.039219e+00 1.225000e+00 -1.584006e-01
1.039219e+00 1.250000e+00 -1.617185e-01
1.039219e+00 1.275000e+00 -1.651491e-01
1.039219e+00 1.300000e+00 -1.687581e-01
1.039219e+00 1.325000e+00 -1.726234e-01
1.039219e+00 1.350000e+00 -1.768304e-01
1.039219e+00 1.375000e+00 -1.814602e-01
1.039219e+00 1.400000e+00 -1.865696e-01
1.039219e+00 1.425000e+00 -1.921654e-01
1.039219e+00 1.450000e+00 -1.981853e-01
1.039219e+00 1.475000e+00 -2.044957e-01
1.039219e+00 1.500000e+00 -2.107503e-01
1.039219e+00 1.525000e+00 -2.141363e-01
1.039219e+00 1.550000e+00 -2.138871e-01
1.039219e+00 1.575000e+00 -2.101917e-01
1.039219e+00 1.600000e+00 -2.034433e-01
1.052500e+00 -1.600000e+00 -1.967175e-01
1.052500e+00 -1.575000e+00 -2.011821e-01
1.052500e+00 -1.550000e+00 -2.032550e-01
1.052500e+00 -1.525000e+00 -2.026761e-01
1.052500e+00 -1.500000e+00 -1.990960e-01
1.052500e+00 -1.475000e+00 -1.945904e-01
1.052500e+00 -1.450000e+00 -1.900255e-01
1.052500e+00 -1.425000e+00 -1.855845e-01
1.052500e+00 -1.400000e+00 -1.813867e-01
1.052500e+00 -1.375000e+00 -1.774890e-01
1.052500e+00 -1.350000e+00 -1.738955e-01
1.052500e+00 -1.325000e+00 -1.705728e-01
1.052500e+00 -1.300000e+00 -1.674670e-01
1.052500e+00 -1.275000e+00 -1.645178e-01
1.052500e+00 -1.250000e+00 -1.616681e-01
1.052500e+00 -1.225000e+00 -1.588679e-01
1.052500e+00 -1.200000e+00 -1.560772e-01
1.052500e+00 -1.175000e+00 -1.532656e-01
1.052500e+00 -1.150000e+00 -1.504139e-01
1.052500e+00 -1.125000e+00 -1.475140e-01
1.052500e+00 -1.100000e+00 -1.445710e-01
1.052500e+00 -1.075000e+00 -1.416038e-01
1.052500e+00 -1.050000e+00 -1.386452e-01
1.052500e+00 -1.025000e+00 -1.357400e-01
1.052500e+00 -1.000000e+00 -1.329404e-01
1.052500e+00 -9.750000e-01 -1.302997e-01
1.052500e+00 -9.500000e-01 -1.278656e-01
1.052500e+00 -9.250000e-01 -1.256765e-01
1.052500e+00 -9.000000e-01 -1.237589e-01
1.052500e+00 -8.750000e-01 -1.221281e-01
1.052500e+00 -8.500000e-01 -1.207897e-01
1.052500e+00 -8.250000e-01 -1.197415e-01
1.052500e+00 -8.000000e-01 -1.189758e-01
1.052500e+00 -7.750000e-01 -1.184801e-01
1.052500e+00 -7.500000e-01 -1.182392e-01
1.052500e+00 -7.250000e-01 -1.182360e-01
1.052500e+00 -7.000000e-01 -1.184531e-01
1.052500e+00 -6.750000e-01 -1.188742e-01
1.052500e+00 -6.500000e-01 -1.194858e-01
1.052500e+00 -6.250000e-01 -1.202770e-01
1.052500e+00 -6.000000e-01 -1.212394e-01
1.052500e+00 -5.750000e-01 -1.223659e-01
1.052500e+00 -5.500000e-01 -1.236496e-01
1.052500e+00 -5.250000e-01 -1.250825e-01
1.052500e+00 -5.000000e-01 -1.266548e-01
1.052500e+00 -4.750000e-01 -1.283543e-01
1.052500e+00 -4.500000e-01 -1.301656e-01
1.052500e+00 -4.250000e-01 -1.320693e-01
1.052500e+00 -4.000000e-01 -1.340417e-01
1.052500e+00 -3.750000e-01 -1.360542e-01
1.052500e+00 -3.500000e-01 -1.380755e-01
1.052500e+00 -3.250000e-01 -1.400723e-01
1.052500e+00 -3.000000e-01 -1.420140e-01
1.052500e+00 -2.750000e-01 -1.438736e-01
1.052500e+00 -2.500000e-01 -1.456262e-01
1.052500e+00 -2.250000e-01 -1.472541e-01
1.052500e+00 -2.000000e-01 -1.487383e-01
1.052500e+00 -1.750000e-01 -1.500707e-01
1.052500e+00 -1.500000e-01 -1.512476e-01
1.052500e+00 -1.250000e-01 -1.522503e-01
1.052500e+00 -1.000000e-01 -1.530768e-01
1.052500e+00 -7.500000e-02 -1.537249e-01
1.052500e+00 -5.000000e-02 -1.541918e-01
1.052500e+00 -2.500000e-02 -1.544744e-01
1.052500e+00 0.000000e+00 -1.545697e-01
1.052500e+00 2.500000e-02 -1.544752e-01
1.052500e+00 5.000000e-02 -1.541893e-01
1.052500e+00 7.500000e-02 -1.537110e-01
1.052500e+00 1.000000e-01 -1.530402e-01
1.052500e+00 1.250000e-01 -1.521771e-01
1.052500e+00 1.500000e-01 -1.511224e-01
1.052500e+00 1.750000e-01 -1.498770e-01
1.052500e+00 2.000000e-01 -1.484593e-01
1.052500e+00 2.250000e-01 -1.468745e-01
1.052500e+00 2.500000e-01 -1.451391e-01
1.052500e+00 2.750000e-01 -1.432670e-01
1.052500e+00 3.000000e-01 -1.412781e-01
1.052500e+00 3.250000e-01 -1.392008e-01
1.052500e+00 3.500000e-01 -1.370669e-01
1.052500e+00 3.750000e-01 -1.349116e-01
1.052500e+00 4.000000e-01 -1.327701e-01
1.052500e+00 4.250000e-01 -1.306756e-01
1.052500e+00 4.500000e-01 -1.286567e-01
1.052500e+00 4.750000e-01 -1.267374e-01
1.052500e+00 5.000000e-01 -1.249369e-01
1.052500e+00 5.250000e-01 -1.232702e-01
1.052500e+00 5.500000e-01 -1.217493e-01
1.052500e+00 5.750000e-01 -1.203834e-01
1.052500e+00 6.000000e-01 -1.191803e-01
1.052500e+00 6.250000e-01 -1.181470e-01
1.052500e+00 6.500000e-01 -1.172907e-01
1.052500e+00 6.750000e-01 -1.166201e-01
1.052500e+00 7.000000e-01 -1.161467e-01
1.052500e+00 7.250000e-01 -1.158849e-01
1.052500e+00 7.500000e-01 -1.158515e-01
1.052500e+00 7.750000e-01 -1.160644e-01
1.052500e+00 8.000000e-01 -1.165410e-01
1.052500e+00 8.250000e-01 -1.172967e-01
1.052500e+00 8.500000e-01 -1.183439e-01
1.052500e+00 8.750000e-01 -1.196906e-01
1.052500e+00 9.000000e-01 -1.213389e-01
1.052500e+00 9.250000e-01 -1.232832e-01
1.052500e+00 9.500000e-01 -1.255085e-01
1.052500e+00 9.750000e-01 -1.279886e-01
1.052500e+00 1.000000e+00 -1.306869e-01
1.052500e+00 1.025000e+00 -1.335581e-01
1.052500e+00 1.050000e+00 -1.365535e-01
1.052500e+00 1.075000e+00 -1.396269e-01
1.052500e+00 1.100000e+00 -1.427405e-01
1.052500e+00 1.125000e+00 -1.458686e-01
1.052500e+00 1.150000e+00 -1.489996e-01
1.052500e+00 1.175000e+00 -1.521347e-01
1.052500e+00 1.200000e+00 -1.552882e-01
1.052500e+00 1.225000e+00 -1.584856e-01
1.052500e+00 1.250000e+00 -1.617637e-01
1.052500e+00 1.275000e+00 -1.651699e-01
1.052500e+00 1.300000e+00 -1.687619e-01
1.052500e+00 1.325000e+00 -1.726052e-01
1.052500e+00 1.350000e+00 -1.767676e-01
1.052500e+00 1.375000e+00 -1.813084e-01
1.052500e+00 1.400000e+00 -1.862608e-01
1.052500e+00 1.425000e+00 -1.916119e-01
1.052500e+00 1.450000e+00 -1.972849e-01
1.052500e+00 1.475000e+00 -2.031310e-01
1.052500e+00 1.500000e+00 -2.089326e-01
1.052500e+00 1.525000e+00 -2.134168e-01
1.052500e+00 1.550000e+00 -2.139702e-01
1.052500e+00 1.575000e+00 -2.111645e-01
1.052500e+00 1.600000e+00 -2.054016e-01
1.065781e+00 -1.600000e+00 -1.978967e-01
1.065781e+00 -1.575000e+00 -2.017133e-01
1.065781e+00 -1.550000e+00 -2.031283e-01
1.065781e+00 -1.525000e+00 -2.019434e-01
1.065781e+00 -1.500000e+00 -1.982914e-01
1.065781e+00 -1.475000e+00 -1.940961e-01
1.065781e+00 -1.450000e+00 -1.897436e-01
1.065781e+00 -1.425000e+00 -1.854519e-01
1.065781e+00 -1.400000e+00 -1.813523e-01
1.065781e+00 -1.375000e+00 -1.775103e-01
1.065781e+00 -1.350000e+00 -1.739411e-01
1.065781e+00 -1.325000e+00 -1.706250e-01
1.065781e+00 -1.300000e+00 -1.675211e-01
1.065781e+00 -1.275000e+00 -1.645804e-01
1.065781e+00 -1.250000e+00 -1.617538e-01
1.065781e+00 -1.225000e+00 -1.589974e-01
1.065781e+00 -1.200000e+00 -1.562748e-01
1.065781e+00 -1.175000e+00 -1.535583e-01
1.065781e+00 -1.150000e+00 -1.508299e-01
1.065781e+00 -1.125000e+00 -1.480823e-01
1.065781e+00 -1.100000e+00 -1.453196e-01
1.065781e+00 -1.075000e+00 -1.425580e-01
1.065781e+00 -1.050000e+00 -1.398254e-01
1.065781e+00 -1.025000e+00 -1.371595e-01
1.065781e+00 -1.000000e+00 -1.346043e-01
1.065781e+00 -9.750000e-01 -1.322046e-01
1.065781e+00 -9.500000e-01 -1.300013e-01
1.065781e+00 -9.250000e-01 -1.280282e-01
1.065781e+00 -9.000000e-01 -1.263092e-01
1.065781e+00 -8.750000e-01 -1.248591e-01
1.065781e+00 -8.500000e-01 -1.236840e-01
1.065781e+00 -8.250000e-01 -1.227834e-01
1.065781e+00 -8.000000e-01 -1.221508e-01
1.065781e+00 -7.750000e-01 -1.217759e-01
1.065781e+00 -7.500000e-01 -1.216454e-01
1.065781e+00 -7.250000e-01 -1.217442e-01
1.065781e+00 -7.000000e-01 -1.220568e-01
1.065781e+00 -6.750000e-01 -1.225684e-01
1.065781e+00 -6.500000e-01 -1.232659e-01
1.065781e+00 -6.250000e-01 -1.241383e-01
1.065781e+00 -6.000000e-01 -1.251764e-01
1.065781e+00 -5.750000e-01 -1.263720e-01
1.065781e+00 -5.500000e-01 -1.277170e-01
1.065781e+00 -5.250000e-01 -1.292025e-01
1.065781e+00 -5.000000e-01 -1.308177e-01
1.065781e+00 -4.750000e-01 -1.325496e-01
1.065781e+00 -4.500000e-01 -1.343825e-01
1.065781e+00 -4.250000e-01 -1.362971e-01
1.065781e+00 -4.000000e-01 -1.382704e-01
1.065781e+00 -3.750000e-01 -1.402757e-01
1.065781e+00 -3.500000e-01 -1.422843e-01
1.065781e+00 -3.250000e-01 -1.442646e-01
1.065781e+00 -3.000000e-01 -1.461897e-01
1.065781e+00 -2.750000e-01 -1.480362e-01
1.065781e+00 -2.500000e-01 -1.497778e-01
1.065781e+00 -2.250000e-01 -1.514003e-01
1.065781e+00 -2.000000e-01 -1.528779e-01
1.065781e+00 -1.750000e-01 -1.542055e-01
1.065781e+00 -1.500000e-01 -1.553864e-01
1.065781e+00 -1.250000e-01 -1.563856e-01
1.065781e+00 -1.000000e-01 -1.572076e-01
1.065781e+00 -7.500000e-02 -1.578504e-01
1.065781e+00 -5.000000e-02 -1.583114e-01
1.065781e+00 -2.500000e-02 -1.585875e-01
1.065781e+00 0.000000e+00 -1.586760e-01
1.065781e+00 2.500000e-02 -1.585748e-01
1.065781e+00 5.000000e-02 -1.582823e-01
1.065781e+00 7.500000e-02 -1.577978e-01
1.065781e+00 1.000000e-01 -1.571213e-01
1.065781e+00 1.250000e-01 -1.562535e-01
1.065781e+00 1.500000e-01 -1.551944e-01
1.065781e+00 1.750000e-01 -1.539386e-01
1.065781e+00 2.000000e-01 -1.525200e-01
1.065781e+00 2.250000e-01 -1.509352e-01
1.065781e+00 2.500000e-01 -1.492072e-01
1.065781e+00 2.750000e-01 -1.473469e-01
1.065781e+00 3.000000e-01 -1.453716e-01
1.065781e+00 3.250000e-01 -1.433110e-01
1.065781e+00 3.500000e-01 -1.411930e-01
1.065781e+00 3.750000e-01 -1.390509e-01
1.065781e+00 4.000000e-01 -1.369160e-01
1.065781e+00 4.250000e-01 -1.348191e-01
1.065781e+00 4.500000e-01 -1.327873e-01
1.065781e+00 4.750000e-01 -1.308438e-01
1.065781e+00 5.000000e-01 -1.290076e-01
1.065781e+00 5.250000e-01 -1.272945e-01
1.065781e+00 5.500000e-01 -1.257170e-01
1.065781e+00 5.750000e-01 -1.242858e-01
1.065781e+00 6.000000e-01 -1.230096e-01
1.065781e+00 6.250000e-01 -1.218967e-01
1.065781e+00 6.500000e-01 -1.209556e-01
1.065781e+00 6.750000e-01 -1.201958e-01
1.065781e+00 7.000000e-01 -1.196287e-01
1.065781e+00 7.250000e-01 -1.192682e-01
1.065781e+00 7.500000e-01 -1.191295e-01
1.065781e+00 7.750000e-01 -1.192287e-01
1.065781e+00 8.000000e-01 -1.195812e-01
1.065781e+00 8.250000e-01 -1.202008e-01
1.065781e+00 8.500000e-01 -1.210980e-01
1.065781e+00 8.750000e-01 -1.222794e-01
1.065781e+00 9.000000e-01 -1.237461e-01
1.065781e+00 9.250000e-01 -1.254922e-01
1.065781e+00 9.500000e-01 -1.275034e-01
1.065781e+00 9.750000e-01 -1.297568e-01
1.065781e+00 1.000000e+00 -1.322204e-01
1.065781e+00 1.025000e+00 -1.348560e-01
1.065781e+00 1.050000e+00 -1.376227e-01
1.065781e+00 1.075000e+00 -1.404819e-01
1.065781e+00 1.100000e+00 -1.434016e-01
1.065781e+00 1.125000e+00 -1.463602e-01
1.065781e+00 1.150000e+00 -1.493472e-01
1.065781e+00 1.175000e+00 -1.523642e-01
1.065781e+00 1.200000e+00 -1.554237e-01
1.065781e+00 1.225000e+00 -1.585491e-01
1.065781e+00 1.250000e+00 -1.617733e-01
1.065781e+00 1.275000e+00 -1.651385e-01
1.065781e+00 1.300000e+00 -1.686945e-01
1.065781e+00 1.325000e+00 -1.724958e-01
1.065781e+00 1.350000e+00 -1.765959e-01
1.065781e+00 1.375000e+00 -1.810364e-01
1.065781e+00 1.400000e+00 -1.858329e-01
1.065781e+00 1.425000e+00 -1.909576e-01
1.065781e+00 1.450000e+00 -1.963217e-01
1.065781e+00 1.475000e+00 -2.017601e-01
1.065781e+00 1.500000e+00 -2.070103e-01
1.065781e+00 1.525000e+00 -2.115509e-01
1.065781e+00 1.550000e+00 -2.128348e-01
1.065781e+00 1.575000e+00 -2.108059e-01
1.065781e+00 1.600000e+00 -2.058897e-01
1.079063e+00 -1.600000e+00 -1.983738e-01
1.079063e+00 -1.575000e+00 -2.015217e-01
1.079063e+00 -1.550000e+00 -2.023640e-01
1.079063e+00 -1.525000e+00 -2.008896e-01
1.079063e+00 -1.500000e+00 -1.976129e-01
1.079063e+00 -1.475000e+00 -1.936365e-01
1.079063e+00 -1.450000e+00 -1.894383e-01
1.079063e+00 -1.425000e+00 -1.852612e-01
1.079063e+00 -1.400000e+00 -1.812428e-01
1.079063e+00 -1.375000e+00 -1.774532e-01
1.079063e+00 -1.350000e+00 -1.739149e-01
1.079063e+00 -1.325000e+00 -1.706173e-01
1.079063e+00 -1.300000e+00 -1.675295e-01
1.079063e+00 -1.275000e+00 -1.646114e-01
1.079063e+00 -1.250000e+00 -1.618210e-01
1.079063e+00 -1.225000e+00 -1.591193e-01
1.079063e+00 -1.200000e+00 -1.564735e-01
1.079063e+00 -1.175000e+00 -1.538583e-01
1.079063e+00 -1.150000e+00 -1.512569e-01
1.079063e+00 -1.125000e+00 -1.486624e-01
1.079063e+00 -1.100000e+00 -1.460776e-01
1.079063e+00 -1.075000e+00 -1.435162e-01
1.079063e+00 -1.050000e+00 -1.410016e-01
1.079063e+00 -1.025000e+00 -1.385655e-01
1.079063e+00 -1.000000e+00 -1.362448e-01
1.079063e+00 -9.750000e-01 -1.340773e-01
1.079063e+00 -9.500000e-01 -1.320982e-01
1.079063e+00 -9.250000e-01 -1.303368e-01
1.079063e+00 -9.000000e-01 -1.288148e-01
1.079063e+00 -8.750000e-01 -1.275459e-01
1.079063e+00 -8.500000e-01 -1.265366e-01
1.079063e+00 -8.250000e-01 -1.257871e-01
1.079063e+00 -8.000000e-01 -1.252923e-01
1.079063e+00 -7.750000e-01 -1.250436e-01
1.079063e+00 -7.500000e-01 -1.250292e-01
1.079063e+00 -7.250000e-01 -1.252358e-01
1.079063e+00 -7.000000e-01 -1.256494e-01
1.079063e+00 -6.750000e-01 -1.262563e-01
1.079063e+00 -6.500000e-01 -1.270439e-01
1.079063e+00 -6.250000e-01 -1.280010e-01
1.079063e+00 -6.000000e-01 -1.291180e-01
1.079063e+00 -5.750000e-01 -1.303858e-01
1.079063e+00 -5.500000e-01 -1.317955e-01
1.079063e+00 -5.250000e-01 -1.333372e-01
1.079063e+00 -5.000000e-01 -1.349995e-01
1.079063e+00 -4.750000e-01 -1.367687e-01
1.079063e+00 -4.500000e-01 -1.386290e-01
1.079063e+00 -4.250000e-01 -1.405610e-01
1.079063e+00 -4.000000e-01 -1.425431e-01
1.079063e+00 -3.750000e-01 -1.445492e-01
1.079063e+00 -3.500000e-01 -1.465539e-01
1.079063e+00 -3.250000e-01 -1.485251e-01
1.079063e+00 -3.000000e-01 -1.504403e-01
1.079063e+00 -2.750000e-01 -1.522809e-01
1.079063e+00 -2.500000e-01 -1.540153e-01
1.079063e+00 -2.250000e-01 -1.556397e-01
1.079063e+00 -2.000000e-01 -1.571122e-01
1.079063e+00 -1.750000e-01 -1.584338e-01
1.079063e+00 -1.500000e-01 -1.596013e-01
1.079063e+00 -1.250000e-01 -1.605951e-01
1.079063e+00 -1.000000e-01 -1.614124e-01
1.079063e+00 -7.500000e-02 -1.620504e-01
1.079063e+00 -5.000000e-02 -1.625060e-01
1.079063e+00 -2.500000e-02 -1.627762e-01
1.079063e+00 0.000000e+00 -1.628585e-01
1.079063e+00 2.500000e-02 -1.627508e-01
1.079063e+00 5.000000e-02 -1.624520e-01
1.079063e+00 7.500000e-02 -1.619615e-01
1.079063e+00 1.000000e-01 -1.612796e-01
1.079063e+00 1.250000e-01 -1.604074e-01
1.079063e+00 1.500000e-01 -1.593460e-01
1.079063e+00 1.750000e-01 -1.580973e-01
1.079063e+00 2.000000e-01 -1.566789e-01
1.079063e+00 2.250000e-01 -1.550875e-01
1.079063e+00 2.500000e-01 -1.533641e-01
1.079063e+00 2.750000e-01 -1.515108e-01
1.079063e+00 3.000000e-01 -1.495407e-01
1.079063e+00 3.250000e-01 -1.474890e-01
1.079063e+00 3.500000e-01 -1.453778e-01
1.079063e+00 3.750000e-01 -1.432399e-01
1.079063e+00 4.000000e-01 -1.411029e-01
1.079063e+00 4.250000e-01 -1.389961e-01
1.079063e+00 4.500000e-01 -1.369446e-01
1.079063e+00 4.750000e-01 -1.349711e-01
1.079063e+00 5.000000e-01 -1.330944e-01
1.079063e+00 5.250000e-01 -1.313306e-01
1.079063e+00 5.500000e-01 -1.296930e-01
1.079063e+00 5.750000e-01 -1.281930e-01
1.079063e+00 6.000000e-01 -1.268405e-01
1.079063e+00 6.250000e-01 -1.256447e-01
1.079063e+00 6.500000e-01 -1.246150e-01
1.079063e+00 6.750000e-01 -1.237615e-01
1.079063e+00 7.000000e-01 -1.230958e-01
1.079063e+00 7.250000e-01 -1.226309e-01
1.079063e+00 7.500000e-01 -1.223810e-01
1.079063e+00 7.750000e-01 -1.223607e-01
1.079063e+00 8.000000e-01 -1.225837e-01
1.079063e+00 8.250000e-01 -1.230624e-01
1.079063e+00 8.500000e-01 -1.238058e-01
1.079063e+00 8.750000e-01 -1.248196e-01
1.079063e+00 9.000000e-01 -1.261040e-01
1.079063e+00 9.250000e-01 -1.276532e-01
1.079063e+00 9.500000e-01 -1.294544e-01
1.079063e+00 9.750000e-01 -1.314872e-01
1.079063e+00 1.000000e+00 -1.337242e-01
1.079063e+00 1.025000e+00 -1.361329e-01
1.079063e+00 1.050000e+00 -1.386792e-01
1.079063e+00 1.075000e+00 -1.413307e-01
1.079063e+00 1.100000e+00 -1.440605e-01
1.079063e+00 1.125000e+00 -1.468502e-01
1.079063e+00 1.150000e+00 -1.496911e-01
1.079063e+00 1.175000e+00 -1.525847e-01
1.079063e+00 1.200000e+00 -1.555426e-01
1.079063e+00 1.225000e+00 -1.585856e-01
1.079063e+00 1.250000e+00 -1.617433e-01
1.079063e+00 1.275000e+00 -1.650526e-01
1.079063e+00 1.300000e+00 -1.685565e-01
1.079063e+00 1.325000e+00 -1.723000e-01
1.079063e+00 1.350000e+00 -1.763245e-01
1.079063e+00 1.375000e+00 -1.806585e-01
1.079063e+00 1.400000e+00 -1.853047e-01
1.079063e+00 1.425000e+00 -1.902248e-01
1.079063e+00 1.450000e+00 -1.953224e-01
1.079063e+00 1.475000e+00 -2.004215e-01
1.079063e+00 1.500000e+00 -2.052228e-01
1.079063e+00 1.525000e+00 -2.091427e-01
1.079063e+00 1.550000e+00 -2.106954e-01
1.079063e+00 1.575000e+00 -2.093321e-01
1.079063e+00 1.600000e+00 -2.052389e-01
1.092344e+00 -1.600000e+00 -1.992938e-01
1.092344e+00 -1.575000e+00 -2.018332e-01
1.092344e+00 -1.550000e+00 -2.020723e-01
1.092344e+00 -1.525000e+00 -2.002985e-01
1.092344e+00 -1.500000e+00 -1.971044e-01
1.092344e+00 -1.475000e+00 -1.932285e-01
1.092344e+00 -1.450000e+00 -1.891204e-01
1.092344e+00 -1.425000e+00 -1.850211e-01
1.092344e+00 -1.400000e+00 -1.810654e-01
1.092344e+00 -1.375000e+00 -1.773231e-01
1.092344e+00 -1.350000e+00 -1.738194e-01
1.092344e+00 -1.325000e+00 -1.705496e-01
1.092344e+00 -1.300000e+00 -1.674899e-01
1.092344e+00 -1.275000e+00 -1.646068e-01
1.092344e+00 -1.250000e+00 -1.618640e-01
1.092344e+00 -1.225000e+00 -1.592270e-01
1.092344e+00 -1.200000e+00 -1.566662e-01
1.092344e+00 -1.175000e+00 -1.541583e-01
1.092344e+00 -1.150000e+00 -1.516877e-01
1.092344e+00 -1.125000e+00 -1.492472e-01
1.092344e+00 -1.100000e+00 -1.468387e-01
1.092344e+00 -1.075000e+00 -1.444732e-01
1.092344e+00 -1.050000e+00 -1.421702e-01
1.092344e+00 -1.025000e+00 -1.399561e-01
1.092344e+00 -1.000000e+00 -1.378619e-01
1.092344e+00 -9.750000e-01 -1.359195e-01
1.092344e+00 -9.500000e-01 -1.341591e-01
1.092344e+00 -9.250000e-01 -1.326059e-01
1.092344e+00 -9.000000e-01 -1.312793e-01
1.092344e+00 -8.750000e-01 -1.301921e-01
1.092344e+00 -8.500000e-01 -1.293506e-01
1.092344e+00 -8.250000e-01 -1.287555e-01
1.092344e+00 -8.000000e-01 -1.284029e-01
1.092344e+00 -7.750000e-01 -1.282851e-01
1.092344e+00 -7.500000e-01 -1.283921e-01
1.092344e+00 -7.250000e-01 -1.287118e-01
1.092344e+00 -7.000000e-01 -1.292315e-01
1.092344e+00 -6.750000e-01 -1.299385e-01
1.092344e+00 -6.500000e-01 -1.308204e-01
1.092344e+00 -6.250000e-01 -1.318662e-01
